TweetDate,TweetText,TweetAuthor,TweetLocation,AllHashtags
2021-03-25 11:55:45,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",ManutdMMM,Earth,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:55:36,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",clancysisters,"Oklahoma, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 11:55:29,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",Nankemei,eldy,['Covid19Vaccine']
2021-03-25 11:55:29,"RT @COVIDNewsByMIB: #IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can regist…",God61284517,India,['IndiaFightsCorona']
2021-03-25 11:55:10,It’s a great day to get #vaccinated! I’m volunteering on Lane 6 at the MSU Pavilion - see you there!! https://t.co/FkVKVU6dxz,amyralston,MI - 8th Congressional Dist.,['vaccinated']
2021-03-25 11:55:09,"Yowch. Post 2nd Moderna vax, head feels like a really sadistic giant is squeezing the hell out of it. Oh well, I can chill today. and so thankful to be fully #vaccinated",headroamer,"Jackson, MI",['vaccinated']
2021-03-25 11:55:00,"@SumiSukanya @Namita_TNIE @XpressOdisha @gsvasu_TNIE Inability of people to get themselves registered after the first dose of #CovidVaccine could pose huge difficulties for the health dept, which is about to to administer the 2nd dose for senior citizens.
@unitune6 @xpresskerala @MSKiranPrakash 
https://t.co/GPJV0B0kVZ",NewIndianXpress,Chennai,['CovidVaccine']
2021-03-25 11:55:00,"Could #COVID19Vaccine #technology be used to cure #cancer? 🔬

https://t.co/q00GDnao1m",DrCarolCheung,"Toronto, Canada","['COVID19Vaccine', 'technology', 'cancer']"
2021-03-25 11:54:56,"Delighted to have received my #AstraZeneca #CovidVaccine this morning. Thanks to all volunteers and staff at Birkwood Pharmacy, #Grimsby https://t.co/3luZHq6xjB",lia_nici,"Grimsby, England","['AstraZeneca', 'CovidVaccine', 'Grimsby']"
2021-03-25 11:54:55,RT @NHSMidlands: Thank you to @ITVCentral for sharing this important message to ensure everyone can have confidence in the #COVID19vaccine.…,HannahStokesITV,Birmingham,['COVID19vaccine']
2021-03-25 11:54:52,"RT @PIBSrinagar: ‘Dawai Bhi, Kadhai Bhi’ - Adopt to the #NewNormal &amp; follow COVID-19 Appropriate Behaviour to stay safe &amp; protected from th…",fobcbe,Coimbatore,['NewNormal']
2021-03-25 11:54:50,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",baker_brittany_,Florida,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:54:50,"RT @COVIDNewsByMIB: #IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can regist…",fobcbe,Coimbatore,['IndiaFightsCorona']
2021-03-25 11:54:48,"RT @CB_Uganda: State Minister for ICT and National Guidance @OgwangOgwang receiving his #CovidVaccine .

#CovidVaccinationUG #MOHDelivers h…",Sandra__Pyke,,"['CovidVaccine', 'CovidVaccinationUG', 'MOHDelivers']"
2021-03-25 11:54:40,"RT @kukuwazabanga: State Minister for ICT and National Guidance @OgwangOgwang receiving his #CovidVaccine . 

#CovidVaccinationUG #MOHDeliv…",Sandra__Pyke,,"['CovidVaccine', 'CovidVaccinationUG']"
2021-03-25 11:54:38,"RT @CKyobutungi: Great move from the @MOH_Kenya 👏🏿👏🏿👏🏿👏🏿👏🏿
The priority group for the #CovidVaccine now expanded to 58years and above.

Pas…",DrElijahMatolo,"Nairobi, Kenya.",['CovidVaccine']
2021-03-25 11:54:37,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Americanforsure,"Florida, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 11:54:35,"RT @CKyobutungi: Great move from the @MOH_Kenya 👏🏿👏🏿👏🏿👏🏿👏🏿
The priority group for the #CovidVaccine now expanded to 58years and above.

Pas…",joframsa,"Johannesburg, South Africa",['CovidVaccine']
2021-03-25 11:54:34,"RT @AAgnihotriKhan: Official post by @BeingSalmanKhan Took my first dose of vaccine today.... ❤️😘
#SalmanKhan #COVID19 #Twitter #CovidVacci…",BeingShreyaP,,"['SalmanKhan', 'COVID19', 'Twitter']"
2021-03-25 11:54:32,RT @IslamRizza: She isn't the only one who thinks like this... THAT'S the crazy part... 🙄. HOW MUCH DID THEY PAY YOU?!!🤔 . #CovidVaccine #R…,FWutaichin,Black Earth,['CovidVaccine']
2021-03-25 11:54:29,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",mommytalks2much,Jersey Shore,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:54:25,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",ChinuaAchebes,,['Covid19Vaccine']
2021-03-25 11:54:23,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",pageboy555,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:54:18,RT @MakhijaMD: Happy to keep contributing to the vaccine rollout in order to protect our vulnerable citizens. It’s a special treat to work…,ickiestvicki,"Saskatoon, SK, Canada",[]
2021-03-25 11:54:15,I'm kinda glad people got upset about the krispy kreme offer because otherwise I wouldn't have known that I could GET A FREE DONUT TODAY. #vaccinated #donut #soexcited,HannahBThornton,"Austin, TX","['vaccinated', 'donut', 'soexcited']"
2021-03-25 11:54:14,"I've been jabbed!! 💉🎉🙌😀 My sincere and wholehearted thanks to the scientists that developed the vaccine, the NHS that is driving this vaccination programme and the local volunteers who make this possible ❤️
-
#jabbed #ivebeenjabbed #covid #vaccination #vaccinated https://t.co/lZ6QjPkM5r",CommsBreakdown,"Hertford and London, UK","['jabbed', 'ivebeenjabbed', 'covid', 'vaccination', 'vaccinated']"
2021-03-25 11:54:01,RT @ketan72: The second dose will be given only if the beneficiary can show digital records (registration identity number or partially vacc…,ksmsundaram1975,India ,[]
2021-03-25 11:53:50,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",YankeeMike015,"Portland, OR","['KrispyKreme', 'vaccinated']"
2021-03-25 11:53:50,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Larry23291491,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:53:46,RT @_aferg: @epilepsyaction @epilepsy_scot @epilepsysociety i got my covid jab sorted on friday. my mum got hers too!✅ so quick &amp; easy &amp; th…,epilepsysociety,UK,[]
2021-03-25 11:53:44,"Truth alone triumphs. #India has supplied 58 million doses of #CovidVaccine to 71 countries whereas our beloved neighbour has only supplied to #Pakistan and that too was defective on #imrankhanPTI.
@kakar_harsha 
@asthana_shashi 
@LtGenRajiv 
@Soldier_forlife 
@Ptr6Vb https://t.co/tbjAKKbB7T",thesavi14336749,,"['India', 'CovidVaccine', 'Pakistan', 'imrankhanPTI']"
2021-03-25 11:53:41,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",spunkkee,"New Jersey, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 11:53:37,RT @NHSMidlands: Thank you to @ITVCentral for sharing this important message to ensure everyone can have confidence in the #COVID19vaccine.…,ITVCentral,The Midlands,['COVID19vaccine']
2021-03-25 11:53:34,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",ErnestDiha,"Nairobi, Kenya + Global",['Covid19Vaccine']
2021-03-25 11:53:30,"RT @COVIDNewsByMIB: #IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can regist…",MDEhsaanAli6,,['IndiaFightsCorona']
2021-03-25 11:53:25,Over half of UK adults have now received their first dose of the #CovidVaccine. We're proud to have been a part of the #vaccinerollout in the UK by distributing the ULT freezers required 🙂 Find out more by watching this short video: https://t.co/nvVa3QMheR https://t.co/jY3dRHe3UI,ScientificLabs,United Kingdom,"['CovidVaccine', 'vaccinerollout']"
2021-03-25 11:53:22,"RT @CB_Uganda: State Minister for ICT and National Guidance @OgwangOgwang receiving his #CovidVaccine .

#CovidVaccinationUG #MOHDelivers h…",KsJohanna,"Cape Town, South Africa","['CovidVaccine', 'CovidVaccinationUG', 'MOHDelivers']"
2021-03-25 11:53:18,"Shots! Shots! Shots!  Not the kind I was hoping for, but grateful to get my first #CovidVaccine yesterday.  So sorry if you don’t like needles. 🥴💉❤️#welcometothegunshow #kellyfordinthemorning https://t.co/m9M3kmLCQQ",thekellyford,"New York, USA","['CovidVaccine', 'welcometothegunshow', 'kellyfordinthemorning']"
2021-03-25 11:53:11,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",SonyaSamuels,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:52:57,Thank you to @ITVCentral for sharing this important message to ensure everyone can have confidence in the #COVID19vaccine... https://t.co/W5maktOWMl,NHSMidlands,"Midlands, United Kingdom",['COVID19vaccine']
2021-03-25 11:52:57,RT @KatieShep3: Great to see @CV_UHB staff using the ideas board at #Baysidevaccinationcentre! @cav_csimprove love getting feedback on what…,huwgriff16,,['Baysidevaccinationcentre']
2021-03-25 11:52:55,"Is a 2nd vaccine dose necessary if you’ve had COVID-19? Experts say maybe not
#Canada #Science #1stDoseCovidVaccine #1stDosePfizer #AntibodyTest #CanadaVaccine #Covid #CovidAntibodies #CovidAntibody #CovidAntibodyTest #CovidVaccine #OneShotPfizer
https://t.co/vXbTBH23wS",flyingeze,,"['Canada', 'Science', '1stDoseCovidVaccine', '1stDosePfizer', 'AntibodyTest', 'CanadaVaccine', 'Covid', 'CovidAntibodies', 'CovidAntibody', 'CovidAntibodyTest', 'CovidVaccine', 'OneShotPfizer']"
2021-03-25 11:52:51,TODAY is the day to get #vaccinated #modernavaccine https://t.co/bapLEym1Pv,HYHUTriangle,NC #BTSM #BrainTumorThursday 🧠,"['vaccinated', 'modernavaccine']"
2021-03-25 11:52:46,"RT @kukuwazabanga: State Minister for ICT and National Guidance @OgwangOgwang receiving his #CovidVaccine . 

#CovidVaccinationUG #MOHDeliv…",KsJohanna,"Cape Town, South Africa","['CovidVaccine', 'CovidVaccinationUG']"
2021-03-25 11:52:43,"RT @MDAndersonNews: “The best COVID-19 vaccine to get is the first one available to you,” says our Dr. Anita Ying: https://t.co/Guhney1jOM…",Galenoweb,"Chihuahua,Chih.Mexico",[]
2021-03-25 11:52:30,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",jeannemariehut,New Jersey,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:52:29,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",micjojd,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:52:28,"RT @COVIDNewsByMIB: #IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can regist…",satyendrakuumar,Earth,['IndiaFightsCorona']
2021-03-25 11:52:19,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",IowaNice1,Iowa,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:52:18,“Fauci’s vaccination-only path to herd immunity...does create a greater urgency for everyone to get vaccinated. But it also creates false justification for continued excessive restrictions on freedom” #Covid19 #CovidVaccine  https://t.co/PIUQ2UPmzv,PhilHollowayEsq,Marietta - Cobb County Georgia,"['Covid19', 'CovidVaccine']"
2021-03-25 11:52:12,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",MohrMichaelyn,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:52:06,RT @KatieShep3: Great to see @CV_UHB staff using the ideas board at #Baysidevaccinationcentre! @cav_csimprove love getting feedback on what…,CV_UHB,"Cardiff and the Vale, Wales",['Baysidevaccinationcentre']
2021-03-25 11:52:00,"The second dose will be given only if the beneficiary can show digital records (registration identity number or partially vaccinated certificate) of the first jab administered at least 28 days before. #CovidVaccine
https://t.co/44hpbzRnKd",ketan72,India,['CovidVaccine']
2021-03-25 11:51:57,I am fully vaccinated against COVID-19! 🙏🙏🙏🙏 Thank you science🙏#CovidVaccine https://t.co/B2elZnPWfo,tonyakolsondpt,"St. Petersburg, FL",['CovidVaccine']
2021-03-25 11:51:49,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",richautosound,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:51:44,"RT @MoHFW_INDIA: #LargestVaccineDrive
#Unite2FightCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st Januar…",GunjaRai15,,"['LargestVaccineDrive', 'Unite2FightCorona']"
2021-03-25 11:51:42,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",TomMboya,,['Covid19Vaccine']
2021-03-25 11:51:40,"RT @ncdhhs: Senior Pastor @FMBCCharlotte Dr. Clifford A. Jones shared his feelings after getting the #COVID19Vaccine. 

Visit https://t.co/…",BullyPullpit,USA,['COVID19Vaccine']
2021-03-25 11:51:37,"RT @WhitneyEpi: When I see that a state has opened #COVIDVaccine eligibility to all adults in March, my heart sinks 😔

Im happy for people…",SarahDamaske,"State College, PA",['COVIDVaccine']
2021-03-25 11:51:30,34% of Americans #hesitant to get #vaccinated would get Johnson &amp; Johnson:  https://t.co/Py6HFkG546 via @usatoday,Rndubois,"Charleston, SC","['hesitant', 'vaccinated']"
2021-03-25 11:51:26,Long queue at vaccine centre for my jab so I put Hot Stuff from Full Monty on my phone... It certainly got people dancing and lightened the mood #vaccinated,sencogirl,Northamptonshire,['vaccinated']
2021-03-25 11:51:22,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",Sanga_JK,"Nairobi, Kenya",['Covid19Vaccine']
2021-03-25 11:51:21,"301 Rite Aids show #CovidVaccine slots in CA:
Anaheim
Bell Gardens
Beverly Hills
Culver City
Downey
El Segundo
Fresno
Gardena
Hollywood
Inglewood
Los Angeles
Lynwood
Redondo Beach
Rolling Hills Ests
Santa Monica
Southgate
Temecula
Venice
West Hollywood",VaccineCa,,['CovidVaccine']
2021-03-25 11:51:19,"MoH sceptic about the sale of AstraZeneca vaccine in Kenya. #CovidVaccine 
READ&gt;MoH sceptic about the sale of AstraZeneca vaccine in Kenya https://t.co/Nzpl2Fd5xt",oyominto,Gusii,['CovidVaccine']
2021-03-25 11:51:05,"RT @DrMercyKorir: New @MOH_Kenya directive: If you are 58 and above, or know folks 58 and above, go get your #Covid19Vaccine from any of th…",Myqall,Mostly Nairobi,['Covid19Vaccine']
2021-03-25 11:51:03,RT @ArrumieShannon: It is done! Needles will always be fucking scary. #CovidVaccine https://t.co/sFA4KV6gOJ,aizatridzz,Malaysia,['CovidVaccine']
2021-03-25 11:50:58,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",StacyDolsen,"Ohio, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 11:50:58,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",8510samj,"Vancouver, Wa","['KrispyKreme', 'vaccinated']"
2021-03-25 11:50:54,Just got my second dose of the #CovidVaccine ! I’ve had COVID before and let me assure you the side effects are worth not getting the actual virus 🤢 #gettheshot #vaccinated #vaccination #VaccinesWork,annakajidancer,"Washington, DC","['CovidVaccine', 'gettheshot', 'vaccinated', 'vaccination', 'VaccinesWork']"
2021-03-25 11:50:53,"#IndiaFightsCorona
Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can register on the Co-WIN portal for getting the #COVIDVaccine. 
#LargestVaccineDrive #Unite2FightCorona https://t.co/hFnJ46ZmgA",airnews_shimla,"Shimla, India","['IndiaFightsCorona', 'COVIDVaccine', 'LargestVaccineDrive', 'Unite2FightCorona']"
2021-03-25 11:50:50,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",RitaRosenPoley,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:50:46,"RT @COVIDNewsByMIB: #IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can regist…",MIB_India,"New Delhi, India",['IndiaFightsCorona']
2021-03-25 11:50:33,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",5141quid,,"['KrispyKreme', 'vaccinated']"
2021-03-25 11:50:28,@ashishkjha @NateSilver538 @conor64 People are encouraged to dip their @krispykreme bites in for toasted holes after getting #vaccinated,llevin0413,Belmont,['vaccinated']
2021-03-25 11:50:18,"RT @COVIDNewsByMIB: #IndiaFightsCorona

Starting 1st April 2021, all persons over 45 years of age (born before 1st January 1977) can regist…",airnews_shimla,"Shimla, India",['IndiaFightsCorona']
2021-03-25 11:50:14,"RT @CKyobutungi: Great move from the @MOH_Kenya 👏🏿👏🏿👏🏿👏🏿👏🏿
The priority group for the #CovidVaccine now expanded to 58years and above.

Pas…",MinjiWaKinus,Timboroa,['CovidVaccine']
2021-03-25 11:50:12,"I’ve had my #CovidVaccine this morning at @AlderleyPark

A step towards better times. Feeling happy 😊 https://t.co/x4sq1S2PZa",mikeirvingweb,Macclesfield,['CovidVaccine']
2021-03-25 11:50:10,RT @NHSSELondonCCG: The NHS in #SouthEastLondon is working hard to ensure eligible groups in our community have access to the life-saving #…,NHSGreenwichCCG,"Greenwich, London",['SouthEastLondon']
